Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,public_metrics,referenced_tweets,entities_hashtags
1453090378853257222,HELLO #NFT WORLD,,1453088441491759106,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]",1453090378853257222,2021-10-26 20:05:18+00:00,"{'hashtags': [{'start': 6, 'end': 10, 'tag': 'NFT'}]}",,,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,"[{'start': 6, 'end': 10, 'tag': 'NFT'}]"
1453090235223396353,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},151393937,,1453090235223396353,2021-10-26 20:04:43+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453090111583752192,hello world #mybot,,63043902,,1453090111583752192,2021-10-26 20:04:14+00:00,"{'hashtags': [{'start': 12, 'end': 18, 'tag': 'mybot'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"[{'start': 12, 'end': 18, 'tag': 'mybot'}]"
1453090102285115392,"RT @federicocarrone: Erlang has a new forum. Time to join the BEAM side of the moon🌒!

https://t.co/LiN4mOj16z",,11321692,,1453090102285115392,2021-10-26 20:04:12+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'federicocarrone', 'id': '179641863'}], 'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/LiN4mOj16z', 'expanded_url': 'https://erlangforums.com/t/hello-erlang-beam-world-introductions-thread/', 'display_url': 'erlangforums.com/t/hello-erlang…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1453027358986969105/t8gR0j6Y?format=jpg&name=orig', 'width': 1024, 'height': 512}, {'url': 'https://pbs.twimg.com/news_img/1453027358986969105/t8gR0j6Y?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Hello Erlang ++ BEAM World (introductions thread)', 'description': 'Every forum needs an introductions thread, here’s ours :003: “Hello Joe. Hello Mike. Hello Robert” Hello World! :039: Who are you and where are you from? 🌏', 'unwound_url': 'https://erlangforums.com/t/hello-erlang-beam-world-introductions-thread/168'}]}",,,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453027355639914502 type=retweeted],
1453089970277605377,RT @breezamiii: Late #originalcharacter but!! say hello again to Luz and Mercedes who have transcended space and time throughout my art jou…,,2898170516,,1453089970277605377,2021-10-26 20:03:40+00:00,"{'hashtags': [{'start': 21, 'end': 39, 'tag': 'originalcharacter'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'breezamiii', 'id': '1031327887708680194'}], 'annotations': [{'start': 65, 'end': 67, 'probability': 0.6772, 'type': 'Person', 'normalized_text': 'Luz'}, {'start': 73, 'end': 80, 'probability': 0.5739, 'type': 'Person', 'normalized_text': 'Mercedes'}]}",,,en,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452616389487824896 type=retweeted],"[{'start': 21, 'end': 39, 'tag': 'originalcharacter'}]"
1453089890992852993,"RT @ALE_Collective: LAUNCH DAY! Hello world, we are Alternative Left Entertainment, a collective of left media with one goal - the complete…",,847338642154508288,,1453089890992852993,2021-10-26 20:03:21+00:00,"{'mentions': [{'start': 3, 'end': 18, 'username': 'ALE_Collective', 'id': '1425868683130376194'}]}",,,en,"{'retweet_count': 38, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1446830336571322368 type=retweeted],
1453089856125653002,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},748635737814339584,,1453089856125653002,2021-10-26 20:03:13+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453089814857801730,"@utdreport @TimesSport https://t.co/moBesziC47.  Hello everyone I go by the name of Obza my new single Batista is out on all platforms , it’s gonna be the biggest song in the world 🔥🔥share with your family and friends #Batista on all social media platforms",,1376059345805447170,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10057520443', 'name': 'Mestre do Sabor', 'description': 'Mestre do Sabor está de volta! Fique por dentro do reality culinário da Globo, comandando por Clause Troisgros, Batista e também por Monique Alfradique. Na competição, os mestres José Avillez, Kátia Barbosa e Leo Paixão avaliam chefs profissionais do mundo da gastronomia. Acompanhe as conversas!'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1405271016813711362', 'name': 'Mestre do Sabor', 'description': 'Mestre do Sabor está de volta! Fique por dentro do reality culinário da Globo, comandando por Clause Troisgros, Batista e também por Monique Alfradique. Na competição, os mestres José Avillez, Kátia Barbosa e Leo Paixão avaliam chefs profissionais do mundo da gastronomia. Acompanhe as conversas!'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1026579618797514752', 'name': 'Dave Bautista', 'description': 'Dave Bautista'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1026579618797514752', 'name': 'Dave Bautista', 'description': 'Dave Bautista'}}]",1453034546455355400,2021-10-26 20:03:03+00:00,"{'hashtags': [{'start': 218, 'end': 226, 'tag': 'Batista'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'utdreport', 'id': '2430359540'}, {'start': 11, 'end': 22, 'username': 'TimesSport', 'id': '10933912'}], 'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/moBesziC47', 'expanded_url': 'https://distrokid.com/hyperfollow/obza/batista-5', 'display_url': 'distrokid.com/hyperfollow/ob…'}], 'annotations': [{'start': 84, 'end': 87, 'probability': 0.5796, 'type': 'Person', 'normalized_text': 'Obza'}, {'start': 103, 'end': 109, 'probability': 0.6114, 'type': 'Person', 'normalized_text': 'Batista'}]}",,2430359540,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453034546455355400 type=replied_to],"[{'start': 218, 'end': 226, 'tag': 'Batista'}]"
1453089792661413890,Hello World…!!!,,28157310,,1453089792661413890,2021-10-26 20:02:58+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453089780263124993,"RT @otterclam: Hello, world! 

We are enhydras - the early otter lives in Kamchatka.

If we otter together, we can concur the world. (🦦,🦦)…",,314965199,,1453089780263124993,2021-10-26 20:02:55+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'otterclam', 'id': '1450672498148708352'}]}",,,en,"{'retweet_count': 475, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452834913518907393 type=retweeted],
1453089736306929664,"@ManUnitedZone_ @FabrizioRomano @podcastherewego https://t.co/moBesziC47.  Hello everyone I go by the name of Obza my new single Batista is out on all platforms , it’s gonna be the biggest song in the world 🔥🔥share with your family and friends #Batista on all social media platforms",,1376059345805447170,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10057520443', 'name': 'Mestre do Sabor', 'description': 'Mestre do Sabor está de volta! Fique por dentro do reality culinário da Globo, comandando por Clause Troisgros, Batista e também por Monique Alfradique. Na competição, os mestres José Avillez, Kátia Barbosa e Leo Paixão avaliam chefs profissionais do mundo da gastronomia. Acompanhe as conversas!'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1405271016813711362', 'name': 'Mestre do Sabor', 'description': 'Mestre do Sabor está de volta! Fique por dentro do reality culinário da Globo, comandando por Clause Troisgros, Batista e também por Monique Alfradique. Na competição, os mestres José Avillez, Kátia Barbosa e Leo Paixão avaliam chefs profissionais do mundo da gastronomia. Acompanhe as conversas!'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1026579618797514752', 'name': 'Dave Bautista', 'description': 'Dave Bautista'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1303663877104705536', 'name': 'Fabrizio Romano'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1026579618797514752', 'name': 'Dave Bautista', 'description': 'Dave Bautista'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1303663877104705536', 'name': 'Fabrizio Romano'}}]",1453051515359346701,2021-10-26 20:02:44+00:00,"{'hashtags': [{'start': 244, 'end': 252, 'tag': 'Batista'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'ManUnitedZone_', 'id': '3157899825'}, {'start': 16, 'end': 31, 'username': 'FabrizioRomano', 'id': '330262748'}, {'start': 32, 'end': 48, 'username': 'podcastherewego', 'id': '1303737866728730624'}], 'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/moBesziC47', 'expanded_url': 'https://distrokid.com/hyperfollow/obza/batista-5', 'display_url': 'distrokid.com/hyperfollow/ob…'}], 'annotations': [{'start': 110, 'end': 113, 'probability': 0.5812, 'type': 'Person', 'normalized_text': 'Obza'}, {'start': 129, 'end': 135, 'probability': 0.611, 'type': 'Person', 'normalized_text': 'Batista'}]}",,3157899825,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453051515359346701 type=replied_to],"[{'start': 244, 'end': 252, 'tag': 'Batista'}]"
1453089715679289350,"@DonnaMarieArt1 Hello my darling Lady Donna😘💕💖 Aww, your appreciation means the world to me my beautiful Soul♡Sis😘☺😍💕🌹 You have a heart of gold and I am so blessed that the universe connected our souls. 
I pray that you are well my dear heart. Love you dearly my darling Sis😘💖😍💕🌹",,748442889189994496,,1448390035645116419,2021-10-26 20:02:39+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'DonnaMarieArt1', 'id': '1227162667418173440'}], 'annotations': [{'start': 33, 'end': 42, 'probability': 0.9482, 'type': 'Person', 'normalized_text': 'Lady Donna'}]}",,1227162667418173440,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452728308492234753 type=replied_to],
1453089661199417346,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1430238418353594376,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453089661199417346,2021-10-26 20:02:26+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453089649883336704,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},2327544558,,1453089649883336704,2021-10-26 20:02:24+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453089626403467264,"Far Shout - Hello, Happy World!",,1252743165955715072,"[{'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1004022548147798016', 'name': 'BanG Dream!', 'description': 'BanG Dream!'}}]",1453089626403467264,2021-10-26 20:02:18+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453089589481119747,Hello World.......it' time to re-engage https://t.co/yeO6bR00r6,,20634620,,1453089589481119747,2021-10-26 20:02:09+00:00,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/yeO6bR00r6', 'expanded_url': 'https://clionaoconnor.ie/hello-world-it-time-to-re-engage/', 'display_url': 'clionaoconnor.ie/hello-world-it…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1453089603846553605/s4cX8Ht8?format=jpg&name=orig', 'width': 1920, 'height': 1440}, {'url': 'https://pbs.twimg.com/news_img/1453089603846553605/s4cX8Ht8?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': ""Hello World.......it' time to re-engage - Cliona O’Connor"", 'description': '4 weeks down & to say I am little sleep deprived would be an understatement. Disheveled but happy is probably an accurate description really. I’ve managed jean’s on a few occasions & even some BB cream……but that was really pushing the boat out. Black is safe and, alongside sugar, has…', 'unwound_url': 'https://clionaoconnor.ie/hello-world-it-time-to-re-engage/'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453089552101433344,RT @91Jaybe: Hey Guys live now come and pop by and say hello  means the world to me | https://t.co/YnBt5dTC0R @Collectivett #thecollective…,,803225366345220096,,1453089552101433344,2021-10-26 20:02:00+00:00,"{'hashtags': [{'start': 124, 'end': 138, 'tag': 'thecollective'}], 'mentions': [{'start': 3, 'end': 11, 'username': '91Jaybe', 'id': '1391308419697623040'}, {'start': 110, 'end': 123, 'username': 'CollectiveTT', 'id': '1385148664138588160'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/YnBt5dTC0R', 'expanded_url': 'https://www.twitch.tv/jaybe_91', 'display_url': 'twitch.tv/jaybe_91', 'images': [{'url': 'https://pbs.twimg.com/news_img/1451253882835939330/sQHRhfbW?format=png&name=orig', 'width': 300, 'height': 300}, {'url': 'https://pbs.twimg.com/news_img/1451253882835939330/sQHRhfbW?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'JayBe_91 - Twitch', 'description': ""Hey thanks for dropping by. I'm Jack I am a dad of two little girls and in my spare time away from gaming we try our best to get out and about. Used to play FIFA competitive back in 2008 till 2014. Attending many events across the country. Living the content creation journey. Check my about me :)"", 'unwound_url': 'https://www.twitch.tv/jaybe_91'}]}",,,en,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453066834744385539 type=retweeted],"[{'start': 124, 'end': 138, 'tag': 'thecollective'}]"
1453089546284027908,"Hello World! It is October 26th 2021, 8:01:59 pm. May has finished but May hasn't resigned.",,991029304644591618,,1453089546284027908,2021-10-26 20:01:59+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453089473374400523,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},1447972760408535048,,1453089473374400523,2021-10-26 20:01:42+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453089285226250240,"RT @MPovkhanych: One of my favourite works😊
Foundation:
https://t.co/hFoFw87qby

Hello World!
#art #artist #anime #NFT  #animeartist #anime…",,1222452804972896256,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839543165002506240', 'name': 'Anime'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1046577790353428480', 'name': 'Visual arts', 'description': 'Visual Arts'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]",1453089285226250240,2021-10-26 20:00:57+00:00,"{'hashtags': [{'start': 94, 'end': 98, 'tag': 'art'}, {'start': 99, 'end': 106, 'tag': 'artist'}, {'start': 107, 'end': 113, 'tag': 'anime'}, {'start': 114, 'end': 118, 'tag': 'NFT'}, {'start': 120, 'end': 132, 'tag': 'animeartist'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'MPovkhanych', 'id': '1415384181140492288'}], 'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/hFoFw87qby', 'expanded_url': 'https://foundation.app/@marina_povkhanych/nft-87687', 'display_url': 'foundation.app/@marina_povkha…'}]}",,,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452968021765632010 type=retweeted],"[{'start': 94, 'end': 98, 'tag': 'art'}, {'start': 99, 'end': 106, 'tag': 'artist'}, {'start': 107, 'end': 113, 'tag': 'anime'}, {'start': 114, 'end': 118, 'tag': 'NFT'}, {'start': 120, 'end': 132, 'tag': 'animeartist'}]"
1453089198500581377,"RT @SolDucksNFT: Hello world!

Welcome to the #SolDucks kingdom 🐣

Powered by #Solana https://t.co/hmtX4GqPbG",{'media_keys': ['16_1450135114965528578']},1449732176958869507,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]",1453089198500581377,2021-10-26 20:00:36+00:00,"{'hashtags': [{'start': 46, 'end': 55, 'tag': 'SolDucks'}, {'start': 78, 'end': 85, 'tag': 'Solana'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'SolDucksNFT', 'id': '1382294572945006621'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/hmtX4GqPbG', 'expanded_url': 'https://twitter.com/SolDucksNFT/status/1450135607930404867/photo/1', 'display_url': 'pic.twitter.com/hmtX4GqPbG'}]}",,,en,"{'retweet_count': 323, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1450135607930404867 type=retweeted],"[{'start': 46, 'end': 55, 'tag': 'SolDucks'}, {'start': 78, 'end': 85, 'tag': 'Solana'}]"
1453089145555800069,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1340254707000823808,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453089145555800069,2021-10-26 20:00:24+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453089040622837761,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},417682623,,1453089040622837761,2021-10-26 19:59:59+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453089012529442820,"RT @insertdisc5: [deltarune] hello, world! https://t.co/64qu8xhb7J","{'media_keys': ['3_1452801998961659917', '3_1452802003957161987', '3_1452802007685869577', '3_1452802012228333572']}",3996447020,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1057622481396068352', 'name': 'Undertale', 'description': 'Undertale'}}]",1453089012529442820,2021-10-26 19:59:52+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'insertdisc5', 'id': '1555750129'}], 'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}, {'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}, {'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}, {'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}]}",,,en,"{'retweet_count': 168, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452802145921732610 type=retweeted],
1453088979562156062,"RT @LOOKSXT: hello, this is a new account for kep1er's ace, shen xiaoting.
like and rt to spread to the world, thank you! https://t.co/r1nv…",,1442846640784781329,,1453088979562156062,2021-10-26 19:59:44+00:00,"{'mentions': [{'start': 3, 'end': 11, 'username': 'LOOKSXT', 'id': '1453073078842429441'}]}",,,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453083845872570375 type=retweeted],
1453088959312060419,"RT @HOSPAtweets: Say hello to our platinum sponsor of #HOSPACE: Next Generation on Nov 18th, @percipient_info; specialists in providing hos…",,267200275,,1453088959312060419,2021-10-26 19:59:39+00:00,"{'hashtags': [{'start': 54, 'end': 62, 'tag': 'HOSPACE'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'HOSPAtweets', 'id': '104205500'}, {'start': 93, 'end': 109, 'username': 'percipient_info', 'id': '267200275'}]}",,,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453045021796618272 type=retweeted],"[{'start': 54, 'end': 62, 'tag': 'HOSPACE'}]"
